customer_id,age,gender,region,contract_type,tenure_months,monthly_charges,total_charges,internet_service,phone_service,multiple_lines,payment_method,churn
CUST00281,73,Male,East,Month-to-Month,42,95.31,4035.99,DSL,Yes,No,Electronic check,1
CUST00282,34,Female,West,One year,2,65.29,148.14,No,No,No phone service,Electronic check,0
CUST00283,76,Female,East,Month-to-Month,28,77.31,2194.14,Fiber optic,Yes,No,Bank transfer,0
CUST00284,66,Male,West,One year,17,97.6,1692.61,Fiber optic,Yes,No,Mailed check,0
CUST00285,19,Male,East,One year,70,58.4,4094.88,No,Yes,No,Mailed check,0
CUST00286,19,Female,East,Month-to-Month,69,112.98,7798.08,Fiber optic,No,No phone service,Bank transfer,0
CUST00287,45,Female,South,Month-to-Month,39,71.01,2794.06,DSL,Yes,Yes,Electronic check,1
CUST00288,71,Male,South,Two year,7,90.37,640.5,Fiber optic,Yes,Yes,Credit card,0
CUST00289,40,Female,South,Two year,32,95.51,3060.8,Fiber optic,No,No phone service,Credit card,0
CUST00290,54,Male,South,Month-to-Month,4,56.42,230.13,Fiber optic,Yes,No,Mailed check,0
CUST00291,49,Male,North,Month-to-Month,21,45.81,997.12,Fiber optic,Yes,Yes,Electronic check,0
CUST00292,50,Male,South,Two year,32,112.34,3640.14,DSL,Yes,No,Credit card,0
CUST00293,18,Female,North,Month-to-Month,14,51.35,765.49,No,No,No phone service,Electronic check,1
CUST00294,36,Female,South,Month-to-Month,70,30.95,2213.3,Fiber optic,Yes,Yes,Bank transfer,0
CUST00295,79,Female,East,Month-to-Month,46,69.58,3234.23,DSL,No,No phone service,Mailed check,0
CUST00296,19,Female,West,Two year,20,102.47,2095.69,Fiber optic,Yes,No,Electronic check,0
CUST00297,70,Male,East,Month-to-Month,58,48.2,2802.19,No,Yes,Yes,Mailed check,0
CUST00298,61,Female,East,Month-to-Month,48,69.38,3360.32,DSL,Yes,No,Electronic check,0
CUST00299,43,Male,North,Month-to-Month,7,56.15,431.05,DSL,No,No phone service,Mailed check,1
CUST00300,49,Male,South,Two year,40,22.47,945.95,DSL,Yes,Yes,Bank transfer,0
CUST00301,23,Male,West,One year,59,33.76,2008.26,DSL,Yes,No,Electronic check,0
CUST00302,49,Female,West,One year,36,99.7,3618.44,DSL,Yes,Yes,Electronic check,0
CUST00303,72,Male,South,Month-to-Month,44,113.45,5011.98,No,Yes,No,Mailed check,0
CUST00304,21,Male,North,Two year,31,20.43,660.24,DSL,Yes,No,Mailed check,0
CUST00305,72,Female,North,One year,42,106.12,4482.22,No,Yes,Yes,Mailed check,0
CUST00306,28,Male,North,One year,44,92.39,4107.64,DSL,Yes,Yes,Credit card,0
CUST00307,73,Female,West,Two year,43,88.49,3846.27,No,Yes,Yes,Electronic check,0
CUST00308,76,Female,North,Month-to-Month,43,63.0,2728.75,DSL,Yes,Yes,Electronic check,0
CUST00309,34,Female,North,One year,47,53.16,2512.57,Fiber optic,Yes,Yes,Electronic check,1
CUST00310,55,Male,West,Two year,6,61.06,408.9,DSL,Yes,Yes,Electronic check,0
CUST00311,41,Female,West,One year,66,80.15,5337.63,DSL,Yes,No,Electronic check,0
CUST00312,22,Female,East,Month-to-Month,9,114.67,1032.96,DSL,Yes,Yes,Mailed check,0
CUST00313,69,Female,West,Month-to-Month,11,40.7,472.75,Fiber optic,Yes,No,Electronic check,1
CUST00314,51,Female,South,One year,18,117.37,2151.24,DSL,Yes,Yes,Bank transfer,0
CUST00315,23,Male,West,Month-to-Month,25,43.29,1131.55,No,Yes,No,Bank transfer,0
CUST00316,39,Female,West,Month-to-Month,58,104.58,6092.17,DSL,Yes,No,Credit card,0
CUST00317,28,Male,North,Two year,30,86.0,2615.95,DSL,Yes,Yes,Bank transfer,0
CUST00318,65,Female,East,Month-to-Month,1,94.5,141.17,DSL,Yes,No,Bank transfer,0
CUST00319,33,Male,North,Month-to-Month,63,103.16,6517.84,Fiber optic,Yes,No,Electronic check,0
CUST00320,50,Female,East,One year,29,21.18,658.46,DSL,Yes,Yes,Bank transfer,1
CUST00321,26,Male,North,Month-to-Month,66,92.42,6113.03,DSL,Yes,No,Bank transfer,1
CUST00322,77,Female,South,Month-to-Month,53,119.57,6373.48,Fiber optic,Yes,No,Electronic check,1
CUST00323,76,Male,North,Month-to-Month,19,69.46,1367.54,DSL,Yes,Yes,Bank transfer,1
CUST00324,23,Male,North,Month-to-Month,66,74.19,4928.96,Fiber optic,Yes,No,Bank transfer,0
CUST00325,33,Male,South,Month-to-Month,52,30.6,1610.01,DSL,Yes,No,Electronic check,0
CUST00326,46,Female,South,Month-to-Month,31,54.08,1680.38,Fiber optic,Yes,No,Bank transfer,0
CUST00327,20,Male,West,Month-to-Month,60,81.25,4885.03,No,Yes,No,Mailed check,1
CUST00328,37,Male,North,Month-to-Month,68,32.0,2212.46,DSL,Yes,Yes,Bank transfer,1
CUST00329,77,Male,South,Month-to-Month,30,53.34,1649.68,DSL,Yes,No,Electronic check,0
CUST00330,76,Male,South,Two year,13,54.79,754.76,No,No,No phone service,Electronic check,1
CUST00331,53,Female,West,Month-to-Month,15,101.29,1558.92,Fiber optic,No,No phone service,Bank transfer,0
CUST00332,36,Male,East,One year,20,73.77,1476.34,Fiber optic,No,No phone service,Mailed check,0
CUST00333,43,Male,South,Month-to-Month,34,75.44,2601.64,Fiber optic,Yes,Yes,Credit card,0
CUST00334,20,Male,South,One year,20,48.23,1005.98,DSL,No,No phone service,Credit card,0
CUST00335,36,Female,North,One year,50,51.34,2583.25,No,Yes,Yes,Credit card,0
CUST00336,37,Male,West,Month-to-Month,27,65.12,1808.23,Fiber optic,Yes,No,Credit card,1
CUST00337,49,Male,North,Month-to-Month,30,101.69,3052.49,Fiber optic,Yes,Yes,Bank transfer,0
CUST00338,24,Male,East,Month-to-Month,56,51.69,2914.19,No,Yes,No,Mailed check,0
CUST00339,69,Male,West,One year,65,52.15,3400.38,Fiber optic,Yes,No,Mailed check,0
CUST00340,58,Female,North,Month-to-Month,55,76.9,4278.13,Fiber optic,Yes,Yes,Bank transfer,0
CUST00341,50,Male,South,Two year,24,103.98,2529.12,No,Yes,No,Electronic check,0
CUST00342,57,Male,South,Month-to-Month,25,70.39,1780.59,DSL,Yes,Yes,Credit card,1
CUST00343,56,Female,West,Month-to-Month,53,32.84,1789.15,DSL,Yes,Yes,Bank transfer,0
CUST00344,35,Female,South,Month-to-Month,11,111.53,1229.91,DSL,Yes,Yes,Bank transfer,1
CUST00345,57,Female,North,Two year,60,67.11,4037.57,No,Yes,No,Bank transfer,0
CUST00346,18,Male,West,Month-to-Month,47,97.38,4597.99,Fiber optic,Yes,Yes,Credit card,1
CUST00347,28,Female,South,One year,25,24.33,614.46,DSL,Yes,No,Credit card,0
CUST00348,45,Male,South,Month-to-Month,25,103.62,2640.35,DSL,Yes,Yes,Mailed check,0
CUST00349,74,Female,East,Month-to-Month,17,25.83,467.78,DSL,Yes,Yes,Electronic check,1
CUST00350,42,Male,East,One year,12,116.76,1409.23,DSL,Yes,Yes,Electronic check,1
CUST00351,67,Female,West,Two year,52,109.04,5682.5,No,Yes,Yes,Electronic check,0
CUST00352,40,Male,East,Month-to-Month,11,46.66,533.07,Fiber optic,No,No phone service,Bank transfer,0
CUST00353,48,Female,North,Month-to-Month,10,42.35,459.82,No,Yes,Yes,Bank transfer,1
CUST00354,47,Male,South,One year,60,98.34,5915.61,Fiber optic,Yes,No,Mailed check,0
CUST00355,59,Male,South,Month-to-Month,54,35.16,1913.53,Fiber optic,Yes,No,Electronic check,1
CUST00356,52,Male,South,One year,63,106.83,6761.58,Fiber optic,No,No phone service,Electronic check,1
CUST00357,24,Male,West,Month-to-Month,20,23.19,466.09,No,Yes,No,Electronic check,1
CUST00358,77,Male,West,Month-to-Month,5,85.16,461.4,No,Yes,No,Credit card,1
CUST00359,33,Male,East,One year,41,46.01,1913.79,No,Yes,Yes,Bank transfer,0
CUST00360,43,Male,South,Month-to-Month,63,104.26,6590.08,Fiber optic,Yes,No,Electronic check,0
CUST00361,65,Male,South,Two year,56,57.71,3251.41,DSL,Yes,No,Electronic check,0
CUST00362,74,Female,South,One year,32,63.27,2035.69,Fiber optic,Yes,Yes,Bank transfer,0
CUST00363,69,Male,South,One year,27,34.56,945.13,DSL,Yes,No,Credit card,1
CUST00364,77,Male,South,Month-to-Month,68,82.63,5643.83,DSL,Yes,Yes,Electronic check,1
CUST00365,66,Female,North,Two year,48,67.07,3229.27,DSL,Yes,No,Electronic check,0
CUST00366,19,Male,South,One year,7,20.87,174.47,DSL,Yes,Yes,Mailed check,0
CUST00367,18,Female,North,Month-to-Month,46,93.09,4314.62,Fiber optic,Yes,Yes,Mailed check,0
CUST00368,65,Male,South,Month-to-Month,18,32.81,613.47,DSL,Yes,No,Mailed check,0
CUST00369,79,Female,West,Month-to-Month,38,72.61,2764.53,Fiber optic,Yes,No,Bank transfer,0
CUST00370,29,Female,West,Two year,65,73.91,4851.03,DSL,Yes,No,Electronic check,0
CUST00371,22,Male,North,Two year,17,49.94,890.64,Fiber optic,Yes,Yes,Mailed check,1
CUST00372,54,Female,South,Two year,38,42.86,1676.36,Fiber optic,Yes,No,Electronic check,0
CUST00373,49,Male,West,One year,63,51.13,3239.6,DSL,Yes,No,Electronic check,0
CUST00374,76,Male,West,Month-to-Month,42,59.8,2513.21,Fiber optic,Yes,No,Credit card,0
CUST00375,72,Male,South,Month-to-Month,8,113.43,929.26,Fiber optic,Yes,No,Electronic check,1
CUST00376,26,Male,South,Month-to-Month,30,86.92,2630.85,Fiber optic,No,No phone service,Credit card,0
CUST00377,58,Female,West,Month-to-Month,64,116.54,7493.89,Fiber optic,Yes,No,Electronic check,0
CUST00378,52,Male,South,Month-to-Month,9,28.5,293.24,Fiber optic,Yes,No,Electronic check,1
CUST00379,36,Female,East,Two year,57,24.55,1420.59,DSL,Yes,Yes,Electronic check,0
CUST00380,65,Female,South,Two year,59,25.84,1573.42,Fiber optic,Yes,Yes,Credit card,0
CUST00381,33,Male,West,Month-to-Month,67,105.92,7102.25,Fiber optic,Yes,Yes,Bank transfer,0
CUST00382,20,Male,West,One year,5,103.43,562.27,DSL,No,No phone service,Credit card,1
CUST00383,37,Male,North,Month-to-Month,4,63.8,293.7,Fiber optic,Yes,Yes,Bank transfer,1
CUST00384,41,Male,East,Month-to-Month,8,63.55,535.06,Fiber optic,Yes,No,Mailed check,1
CUST00385,71,Female,West,One year,42,62.74,2673.21,DSL,Yes,No,Credit card,0
CUST00386,73,Male,East,Month-to-Month,35,114.45,4043.46,Fiber optic,Yes,No,Bank transfer,1
CUST00387,50,Female,South,Two year,13,46.19,608.81,Fiber optic,Yes,Yes,Electronic check,0
CUST00388,41,Male,West,One year,5,91.84,485.82,DSL,Yes,No,Mailed check,0
CUST00389,69,Male,North,One year,40,30.99,1263.15,Fiber optic,Yes,No,Mailed check,1
CUST00390,28,Male,West,Month-to-Month,19,46.15,901.56,Fiber optic,No,No phone service,Electronic check,0
CUST00391,66,Male,North,Month-to-Month,4,79.84,327.77,DSL,Yes,No,Electronic check,0
CUST00392,25,Female,East,Month-to-Month,59,79.76,4725.09,No,Yes,No,Mailed check,1
CUST00393,53,Female,North,One year,18,75.36,1382.42,No,Yes,No,Mailed check,0
CUST00394,55,Male,South,Two year,24,32.35,810.61,No,Yes,No,Electronic check,0
CUST00395,57,Female,South,Month-to-Month,31,95.47,2980.73,DSL,Yes,Yes,Credit card,0
CUST00396,37,Female,South,One year,58,91.11,5316.72,No,Yes,Yes,Electronic check,0
CUST00397,79,Male,West,Month-to-Month,28,88.09,2497.4,No,No,No phone service,Credit card,0
CUST00398,52,Male,South,Month-to-Month,9,32.93,337.02,No,Yes,No,Bank transfer,0
CUST00399,65,Female,South,One year,45,42.09,1914.79,No,No,No phone service,Credit card,0
CUST00400,79,Female,West,One year,49,111.08,5486.55,DSL,Yes,Yes,Electronic check,1
CUST00401,42,Female,East,Month-to-Month,2,68.26,137.83,DSL,Yes,Yes,Bank transfer,0
CUST00402,52,Female,South,Month-to-Month,6,61.8,415.84,DSL,No,No phone service,Electronic check,1
CUST00403,42,Male,South,Month-to-Month,29,107.25,3157.81,Fiber optic,Yes,Yes,Electronic check,1
CUST00404,46,Male,West,Month-to-Month,26,49.49,1307.36,No,No,No phone service,Credit card,0
CUST00405,35,Female,East,Two year,28,102.61,2920.55,Fiber optic,Yes,No,Credit card,0
CUST00406,63,Male,East,Month-to-Month,7,64.15,492.27,Fiber optic,Yes,Yes,Electronic check,1
CUST00407,35,Female,East,Month-to-Month,34,82.15,2795.95,DSL,Yes,No,Mailed check,0
CUST00408,19,Female,West,Month-to-Month,56,56.48,3195.45,DSL,Yes,No,Electronic check,0
CUST00409,71,Male,North,Two year,10,111.64,1162.28,DSL,No,No phone service,Credit card,0
CUST00410,52,Female,North,One year,57,30.62,1755.64,Fiber optic,No,No phone service,Bank transfer,1
CUST00411,33,Female,South,One year,47,41.72,2006.87,Fiber optic,Yes,Yes,Credit card,0
CUST00412,78,Male,South,Month-to-Month,27,40.26,1097.37,No,Yes,No,Electronic check,1
CUST00413,58,Male,South,Two year,39,46.03,1826.73,Fiber optic,Yes,No,Electronic check,1
CUST00414,53,Female,North,Month-to-Month,22,65.44,1458.71,No,Yes,No,Electronic check,1
CUST00415,50,Female,West,One year,19,31.68,629.32,DSL,No,No phone service,Credit card,0
CUST00416,21,Male,South,Two year,9,23.89,229.08,Fiber optic,Yes,No,Credit card,1
CUST00417,50,Female,West,Month-to-Month,19,76.59,1475.58,DSL,Yes,No,Bank transfer,0
CUST00418,31,Female,South,Month-to-Month,2,70.21,165.59,DSL,Yes,Yes,Mailed check,1
CUST00419,38,Male,West,Month-to-Month,61,54.07,3323.36,No,Yes,Yes,Bank transfer,0
CUST00420,65,Male,West,Month-to-Month,59,37.07,2236.84,No,Yes,No,Credit card,0
CUST00421,37,Male,North,Month-to-Month,70,31.74,2264.54,DSL,Yes,No,Electronic check,0
CUST00422,73,Male,West,Two year,71,108.9,7739.26,DSL,No,No phone service,Electronic check,0
CUST00423,25,Male,East,Month-to-Month,70,63.45,4489.53,DSL,Yes,Yes,Credit card,0
CUST00424,24,Male,North,One year,33,115.25,3831.66,DSL,Yes,No,Mailed check,0
CUST00425,20,Female,South,Two year,65,52.53,3444.94,Fiber optic,No,No phone service,Bank transfer,0
CUST00426,34,Female,North,Two year,25,81.27,2045.55,Fiber optic,No,No phone service,Electronic check,0
CUST00427,50,Male,East,Month-to-Month,70,76.75,5387.65,Fiber optic,Yes,Yes,Mailed check,0
CUST00428,65,Male,East,Month-to-Month,28,36.26,1022.17,DSL,Yes,Yes,Credit card,1
CUST00429,29,Female,West,Month-to-Month,18,69.38,1290.32,DSL,Yes,Yes,Credit card,1
CUST00430,76,Female,East,Month-to-Month,63,68.47,4337.78,DSL,No,No phone service,Credit card,1
CUST00431,68,Female,East,One year,49,70.64,3466.24,Fiber optic,Yes,No,Electronic check,0
CUST00432,39,Male,East,Month-to-Month,66,50.19,3334.76,No,Yes,No,Electronic check,1
CUST00433,72,Male,East,Month-to-Month,40,44.29,1788.63,DSL,No,No phone service,Electronic check,1
CUST00434,39,Female,South,Month-to-Month,66,61.05,4063.8,DSL,No,No phone service,Credit card,0
CUST00435,63,Male,South,One year,4,112.28,458.45,DSL,Yes,Yes,Credit card,0
CUST00436,47,Male,North,Month-to-Month,34,76.94,2662.72,DSL,Yes,Yes,Bank transfer,0
CUST00437,55,Male,West,Month-to-Month,5,66.86,373.36,DSL,Yes,Yes,Credit card,1
CUST00438,55,Female,South,Month-to-Month,22,39.55,889.68,No,Yes,Yes,Electronic check,1
CUST00439,62,Female,East,Month-to-Month,20,112.61,2261.61,No,Yes,No,Credit card,1
CUST00440,68,Male,West,One year,47,85.97,4078.97,DSL,Yes,Yes,Bank transfer,0
CUST00441,71,Male,South,Month-to-Month,34,118.86,4047.17,DSL,Yes,No,Electronic check,0
CUST00442,25,Male,North,One year,44,36.88,1627.09,DSL,No,No phone service,Credit card,0
CUST00443,44,Male,East,Month-to-Month,6,59.04,388.23,DSL,No,No phone service,Mailed check,1
CUST00444,44,Male,West,Month-to-Month,56,53.27,2993.13,Fiber optic,No,No phone service,Electronic check,1
CUST00445,51,Female,South,Month-to-Month,29,53.22,1575.53,Fiber optic,Yes,Yes,Electronic check,1
CUST00446,38,Male,West,Month-to-Month,53,23.29,1252.14,Fiber optic,Yes,Yes,Electronic check,0
CUST00447,47,Male,South,One year,1,73.8,78.59,No,Yes,No,Bank transfer,0
CUST00448,50,Male,North,Month-to-Month,59,80.88,4803.14,Fiber optic,Yes,No,Electronic check,0
CUST00449,45,Female,East,One year,48,24.72,1218.88,DSL,Yes,Yes,Bank transfer,0
CUST00450,64,Female,North,Month-to-Month,7,107.98,782.87,DSL,Yes,No,Bank transfer,0
CUST00451,50,Male,East,Two year,32,40.14,1301.92,DSL,Yes,No,Bank transfer,0
CUST00452,22,Female,East,One year,61,34.76,2166.05,Fiber optic,Yes,Yes,Electronic check,0
CUST00453,77,Female,West,One year,57,38.02,2201.15,Fiber optic,Yes,Yes,Electronic check,0
CUST00454,78,Female,South,Month-to-Month,51,62.17,3198.39,No,No,No phone service,Electronic check,1
CUST00455,65,Female,North,Two year,19,28.24,560.61,No,Yes,Yes,Bank transfer,0
CUST00456,36,Female,North,Two year,27,102.39,2806.68,No,Yes,Yes,Electronic check,1
CUST00457,21,Female,North,Month-to-Month,63,88.0,5592.06,Fiber optic,Yes,No,Mailed check,0
CUST00458,52,Male,West,Month-to-Month,60,67.22,4061.06,Fiber optic,Yes,No,Mailed check,0
CUST00459,66,Female,West,Month-to-Month,61,70.06,4276.13,Fiber optic,Yes,Yes,Bank transfer,0
CUST00460,34,Female,West,Month-to-Month,61,60.6,3721.16,DSL,Yes,No,Bank transfer,0
CUST00461,61,Male,East,Month-to-Month,45,91.56,4152.48,DSL,Yes,No,Mailed check,0
CUST00462,45,Male,North,Month-to-Month,21,115.32,2462.6,DSL,Yes,No,Mailed check,1
CUST00463,47,Male,East,Two year,44,75.35,3330.93,Fiber optic,Yes,No,Electronic check,0
CUST00464,46,Male,North,Month-to-Month,1,76.34,110.16,No,Yes,No,Credit card,1
CUST00465,63,Female,North,One year,44,72.23,3180.43,DSL,Yes,No,Electronic check,0
CUST00466,70,Female,South,Month-to-Month,62,111.01,6900.19,Fiber optic,Yes,No,Electronic check,1
CUST00467,23,Female,North,One year,61,83.58,5113.33,Fiber optic,Yes,Yes,Credit card,0
CUST00468,52,Female,West,Month-to-Month,50,107.45,5376.78,No,Yes,Yes,Electronic check,1
CUST00469,77,Male,West,One year,41,78.44,3251.14,Fiber optic,Yes,No,Credit card,0
CUST00470,58,Female,West,Month-to-Month,33,89.82,2982.48,No,Yes,Yes,Electronic check,0
CUST00471,54,Female,South,Month-to-Month,12,85.56,1037.61,DSL,No,No phone service,Credit card,1
CUST00472,41,Male,South,Two year,2,64.07,135.5,No,No,No phone service,Credit card,0
CUST00473,46,Female,East,Month-to-Month,21,33.72,753.3,DSL,No,No phone service,Electronic check,1
CUST00474,66,Female,North,Month-to-Month,14,62.19,877.6,Fiber optic,Yes,Yes,Credit card,0
CUST00475,63,Female,North,Month-to-Month,34,107.2,3688.08,DSL,No,No phone service,Credit card,0
CUST00476,70,Female,West,Two year,64,85.59,5503.75,Fiber optic,Yes,Yes,Bank transfer,0
CUST00477,48,Male,West,Month-to-Month,23,114.35,2631.61,No,Yes,No,Credit card,0
CUST00478,52,Male,West,One year,50,47.87,2441.41,Fiber optic,No,No phone service,Bank transfer,0
CUST00479,77,Male,West,Month-to-Month,14,67.18,968.17,Fiber optic,Yes,No,Credit card,1
CUST00480,50,Male,West,Month-to-Month,46,94.33,4355.06,Fiber optic,Yes,Yes,Credit card,0
CUST00481,69,Male,West,Two year,5,33.25,179.66,DSL,No,No phone service,Credit card,0
CUST00482,78,Female,North,Month-to-Month,66,29.84,1985.3,Fiber optic,No,No phone service,Mailed check,0
CUST00483,38,Female,South,One year,22,95.28,2106.9,DSL,Yes,Yes,Electronic check,1
CUST00484,49,Male,West,Month-to-Month,70,86.53,6069.38,No,Yes,No,Mailed check,0
CUST00485,40,Male,North,Month-to-Month,2,68.09,155.14,No,Yes,Yes,Mailed check,1
CUST00486,50,Male,West,Month-to-Month,29,26.67,799.46,No,Yes,Yes,Credit card,0
CUST00487,20,Female,East,Month-to-Month,61,82.76,5084.64,Fiber optic,No,No phone service,Mailed check,0
CUST00488,35,Male,East,One year,71,86.85,6181.51,Fiber optic,No,No phone service,Electronic check,0
CUST00489,42,Female,North,One year,16,50.05,807.56,Fiber optic,Yes,Yes,Electronic check,0
CUST00490,59,Female,South,Month-to-Month,64,28.98,1855.75,Fiber optic,Yes,No,Electronic check,0
CUST00491,48,Female,East,Month-to-Month,14,70.42,1004.49,DSL,Yes,No,Mailed check,0
CUST00492,71,Female,East,Month-to-Month,43,68.63,2990.64,No,No,No phone service,Credit card,1
CUST00493,75,Male,South,One year,43,49.5,2144.94,DSL,No,No phone service,Bank transfer,1
CUST00494,20,Female,East,One year,70,76.38,5357.46,Fiber optic,Yes,Yes,Electronic check,0
CUST00495,57,Female,West,Month-to-Month,55,80.86,4492.88,No,Yes,Yes,Credit card,0
CUST00496,63,Male,South,Month-to-Month,31,112.26,3513.17,No,Yes,No,Mailed check,0
CUST00497,41,Female,East,Month-to-Month,40,97.38,3943.98,Fiber optic,Yes,No,Bank transfer,0
CUST00498,67,Female,South,Two year,27,100.91,2752.61,DSL,Yes,No,Bank transfer,0
CUST00499,49,Female,West,One year,52,38.57,2032.68,DSL,Yes,No,Bank transfer,1
CUST00500,64,Male,East,Month-to-Month,7,65.82,509.34,DSL,Yes,No,Mailed check,1
CUST00501,39,Female,North,Month-to-Month,46,40.78,1906.41,No,Yes,No,Mailed check,0
CUST00502,40,Female,East,Month-to-Month,33,38.71,1303.17,DSL,No,No phone service,Credit card,0
CUST00503,19,Male,East,Month-to-Month,8,70.54,576.26,No,Yes,No,Electronic check,1
CUST00504,44,Male,West,One year,5,48.01,259.2,No,Yes,No,Bank transfer,0
CUST00505,59,Female,North,Month-to-Month,61,41.46,2557.16,No,Yes,Yes,Electronic check,1
CUST00506,19,Female,North,Two year,60,92.57,5582.41,DSL,Yes,No,Bank transfer,0
CUST00507,43,Male,North,Month-to-Month,24,23.39,584.13,DSL,Yes,No,Electronic check,1
CUST00508,34,Female,West,Month-to-Month,7,95.21,700.94,Fiber optic,Yes,Yes,Mailed check,0
CUST00509,57,Male,West,One year,61,109.87,6709.92,No,Yes,No,Credit card,0
CUST00510,50,Female,West,Month-to-Month,36,90.48,3300.65,No,Yes,Yes,Electronic check,1
CUST00511,26,Male,West,Two year,27,39.31,1098.24,DSL,Yes,No,Electronic check,1
CUST00512,60,Female,West,Month-to-Month,29,93.59,2755.31,Fiber optic,Yes,Yes,Bank transfer,1
CUST00513,71,Male,North,Month-to-Month,20,70.2,1405.77,Fiber optic,Yes,No,Electronic check,0
CUST00514,65,Male,South,One year,70,83.8,5905.11,DSL,Yes,No,Bank transfer,0
CUST00515,56,Male,West,Month-to-Month,3,59.27,214.79,Fiber optic,Yes,No,Bank transfer,0
CUST00516,46,Male,South,Month-to-Month,39,39.03,1523.18,Fiber optic,Yes,Yes,Mailed check,1
CUST00517,59,Male,East,Two year,45,22.28,1025.14,DSL,Yes,Yes,Credit card,0
